county,measure_date,hosp
8005,5/3/21,50
8005,5/4/21,56
8005,5/5/21,56
8005,5/6/21,59
8005,5/7/21,56
8005,5/8/21,57
8005,5/9/21,55
8005,5/10/21,59
8005,5/11/21,56
8005,5/12/21,54
8005,5/13/21,55
8005,5/14/21,55
8005,5/15/21,39
8005,5/16/21,39
8005,5/17/21,38
8005,5/18/21,36
8005,5/19/21,43
8005,5/20/21,45
8005,5/21/21,43
8005,5/22/21,44
8005,5/23/21,42
8005,5/24/21,45
8005,5/25/21,41
8005,5/26/21,39
8005,5/27/21,40
8005,5/28/21,27
8005,5/29/21,26
8005,5/30/21,35
8005,5/31/21,38
8005,6/1/21,34
8005,6/2/21,32
8005,6/3/21,33
8005,6/4/21,29
8005,6/5/21,26
8005,6/6/21,26
8005,6/7/21,31
8005,6/8/21,25
8005,6/9/21,23
8005,6/10/21,23
8005,6/11/21,23
8005,6/12/21,23
8005,6/13/21,19
8005,6/14/21,17
8005,6/15/21,16
8005,6/16/21,15
8005,6/17/21,20
8005,6/18/21,21
8005,6/19/21,20
8005,6/20/21,19
8005,6/21/21,15
8005,6/22/21,14
8005,6/23/21,16
8005,6/24/21,16
8005,6/25/21,15
8005,6/26/21,15
8005,6/27/21,13
8005,6/28/21,12
8005,6/29/21,12
8005,6/30/21,17
8005,7/1/21,18
8005,7/2/21,21
8005,7/3/21,22
8005,7/4/21,22
8005,7/5/21,21
8005,7/6/21,21
8005,7/7/21,16
8005,7/8/21,14
8005,7/9/21,14
8005,7/10/21,14
8005,7/11/21,15
8005,7/12/21,21
8005,7/13/21,20
8005,7/14/21,21
8005,7/15/21,20
8005,7/16/21,20
8005,7/17/21,20
8005,7/18/21,20
8005,7/19/21,26
8005,7/20/21,23
8005,7/21/21,22
8005,7/22/21,21
8005,7/23/21,25
8005,7/24/21,27
8005,7/25/21,27
8005,7/26/21,24
8005,7/27/21,21
8005,7/28/21,23
8005,7/29/21,29
8005,7/30/21,26
8005,7/31/21,30
8005,8/1/21,30
8005,8/2/21,32
8005,8/3/21,33
8005,8/4/21,30
8005,8/5/21,28
8005,8/6/21,29
8005,8/7/21,32
8005,8/8/21,32
8005,8/9/21,32
8005,8/10/21,33
8005,8/11/21,41
8005,8/12/21,44
8005,8/13/21,45
8005,8/14/21,46
8005,8/15/21,49
8005,8/16/21,57
8005,8/17/21,64
8005,8/18/21,64
8005,8/19/21,60
8005,8/20/21,60
8005,8/21/21,64
8005,8/22/21,64
8005,8/23/21,66
8005,8/24/21,65
8005,8/25/21,68
8005,8/26/21,76
8005,8/27/21,70
8005,8/28/21,83
8005,8/29/21,77
8005,8/30/21,66
8005,8/31/21,64
8005,9/1/21,62
8005,9/2/21,77
8005,9/3/21,75
8005,9/4/21,71
8005,9/5/21,71
8005,9/6/21,78
8005,9/7/21,76
8005,9/8/21,86
8005,9/9/21,92
8005,9/10/21,93
8005,9/11/21,93
8005,9/12/21,81
8005,9/13/21,77
8005,9/14/21,83
8005,9/15/21,79
8005,9/16/21,81
8005,9/17/21,77
8005,9/18/21,82
8005,9/19/21,82
8005,9/20/21,84
8005,9/21/21,90
8005,9/22/21,94
8005,9/23/21,91
8005,9/24/21,90
8005,9/25/21,86
8005,9/26/21,86
8005,9/27/21,86
8005,9/28/21,86
8005,9/29/21,80
8005,9/30/21,86
8005,10/1/21,80
8005,10/2/21,76
8005,10/3/21,74
8005,10/4/21,73
8005,10/5/21,73
8005,10/6/21,74
8005,10/7/21,73
8005,10/8/21,69
8005,10/9/21,69
8005,10/10/21,69
8005,10/11/21,66
8005,10/12/21,69
8005,10/13/21,67
8005,10/14/21,64
8005,10/15/21,67
8005,10/16/21,62
8005,10/17/21,62
8005,10/18/21,67
8005,10/19/21,82
8005,10/20/21,89
8005,10/21/21,82
8005,10/22/21,81
8005,10/23/21,76
8005,10/24/21,71
8005,10/25/21,83
8005,10/26/21,82
8005,10/27/21,85
8005,10/28/21,85
8005,10/29/21,82
8005,10/30/21,82
8005,10/31/21,82
8005,11/1/21,89
8005,11/2/21,99
8005,11/3/21,95
8005,11/4/21,96
8005,11/5/21,97
8005,11/6/21,97
8005,11/7/21,97
8005,11/8/21,106
8005,11/9/21,107
8005,11/10/21,99
8005,11/11/21,92
8005,11/12/21,109
8005,11/13/21,111
8005,11/14/21,110
8005,11/15/21,107
8005,11/16/21,116
8005,11/17/21,125
8005,11/18/21,122
8005,11/19/21,120
8005,11/20/21,120
8005,11/21/21,122
8005,11/22/21,122
8005,11/23/21,128
8005,11/24/21,127
8005,11/25/21,123
8005,11/26/21,123
8005,11/27/21,129
8005,11/28/21,131
8005,11/29/21,144
8005,11/30/21,149
8005,12/1/21,154
8005,12/2/21,151
8005,12/3/21,146
8005,12/4/21,151
8005,12/5/21,153
8005,12/6/21,155
8005,12/7/21,152
8005,12/8/21,154
8005,12/9/21,148
8005,12/10/21,141
8005,12/11/21,141
8005,12/12/21,141
8005,12/13/21,141
8005,12/14/21,138
8005,12/15/21,137
8005,12/16/21,124
8005,12/17/21,113
8005,12/18/21,113
8005,12/19/21,110
8005,12/20/21,108
8005,12/21/21,116
8005,12/22/21,118
8005,12/23/21,116
8005,12/24/21,113
8005,12/25/21,105
8005,12/26/21,101
8005,12/27/21,105
8005,12/28/21,103
8005,12/29/21,110
8005,12/30/21,121
8005,12/31/21,127
8005,1/1/22,148
8005,1/2/22,147
8005,1/3/22,144
8005,1/4/22,146
8005,1/5/22,143
8005,1/6/22,148
8005,1/7/22,150
8005,1/8/22,150
8005,1/9/22,152
8005,1/10/22,148
8005,1/11/22,160
8005,1/12/22,162
8005,1/13/22,171
8005,1/14/22,182
8005,1/15/22,183
8005,1/16/22,179
8005,1/17/22,165
8005,1/18/22,164
8005,1/19/22,165
8005,1/20/22,158
8005,1/21/22,152
8005,1/22/22,155
8005,1/23/22,160
8005,1/24/22,163
8005,1/25/22,165
8005,1/26/22,167
8005,1/27/22,152
8005,1/28/22,153
8005,1/29/22,154
8005,1/30/22,152
8005,1/31/22,148
8005,2/1/22,138
8005,2/2/22,134
8005,2/3/22,138
8005,2/4/22,116
8005,2/5/22,113
8005,2/6/22,111
8005,2/7/22,113
8005,2/8/22,110
8005,2/9/22,97
8005,2/10/22,99
8005,2/11/22,80
8005,2/12/22,78
8005,2/13/22,80
8005,2/14/22,85
8005,2/15/22,74
8005,2/16/22,71
8005,2/17/22,69
8005,2/18/22,71
8005,2/19/22,71
8005,2/20/22,71
8005,2/21/22,59
8005,2/22/22,63
8005,2/23/22,56
8005,2/24/22,46
8005,2/25/22,46
8005,2/26/22,46
8005,2/27/22,46
8005,2/28/22,43
8005,3/1/22,42
8005,3/2/22,38
8005,3/3/22,39
8005,3/4/22,40
8005,3/5/22,40
8005,3/6/22,40
8005,3/7/22,41
8005,3/8/22,34
8005,3/9/22,34
8005,3/10/22,32
8005,3/11/22,36
8005,3/12/22,37
8005,3/13/22,37
8005,3/14/22,32
8005,3/15/22,37
8005,3/16/22,
8005,3/17/22,
8005,3/18/22,25
8005,3/19/22,
8005,3/20/22,
8005,3/21/22,
8005,3/22/22,24
8005,3/23/22,
8005,3/24/22,
8005,3/25/22,17
8005,3/26/22,
8005,3/27/22,
8005,3/28/22,
8005,3/29/22,12
8005,3/30/22,
8005,3/31/22,
8005,4/1/22,14
8005,4/2/22,
8005,4/3/22,
8005,4/4/22,
8005,4/5/22,10
8005,4/6/22,
8005,4/7/22,
8005,4/8/22,11
8005,4/9/22,
8005,4/10/22,
8005,4/11/22,
8005,4/12/22,11
8005,4/13/22,
8005,4/14/22,
8005,4/15/22,12
8005,4/16/22,
8005,4/17/22,
8005,4/18/22,
8005,4/19/22,20
8005,4/20/22,
8005,4/21/22,
8005,4/22/22,19
8005,4/23/22,
8005,4/24/22,
8005,4/25/22,
8005,4/26/22,17
8005,4/27/22,
8005,4/28/22,
8005,4/29/22,17
8005,4/30/22,
8005,5/1/22,
8005,5/2/22,
8005,5/3/22,18
8005,5/4/22,
8005,5/5/22,
8005,5/6/22,14
8005,5/7/22,
8005,5/8/22,
8005,5/9/22,
8005,5/10/22,18
8005,5/11/22,
8005,5/12/22,
8005,5/13/22,17
8005,5/14/22,
8005,5/15/22,
8005,5/16/22,
8005,5/17/22,15
8005,5/18/22,
8005,5/19/22,
8005,5/20/22,12
8005,5/21/22,
8005,5/22/22,
8005,5/23/22,
8005,5/24/22,17
8005,5/25/22,
8005,5/26/22,
8005,5/27/22,30
8005,5/28/22,
8005,5/29/22,
8005,5/30/22,
8005,5/31/22,33
8005,6/1/22,
8005,6/2/22,
8005,6/3/22,29
8005,6/4/22,
8005,6/5/22,
8005,6/6/22,
8005,6/7/22,36
8005,6/8/22,
8005,6/9/22,
8005,6/10/22,39
8005,6/11/22,
8005,6/12/22,
8005,6/13/22,
8005,6/14/22,50
8005,6/15/22,
8005,6/16/22,
8005,6/17/22,55
8005,6/18/22,
8005,6/19/22,
8005,6/20/22,
8005,6/21/22,45
8005,6/22/22,
8005,6/23/22,
8005,6/24/22,56
8005,6/25/22,
8005,6/26/22,
8005,6/27/22,
8005,6/28/22,41
8005,6/29/22,
8005,6/30/22,
8005,7/1/22,34
8005,7/2/22,
8005,7/3/22,
8005,7/4/22,
8005,7/5/22,44
8005,7/6/22,
8005,7/7/22,
8005,7/8/22,38
8005,7/9/22,
8005,7/10/22,
8005,7/11/22,
8005,7/12/22,41
8005,7/13/22,
8005,7/14/22,
8005,7/15/22,37
8005,7/16/22,
8005,7/17/22,
8005,7/18/22,
8005,7/19/22,24
8005,7/20/22,
8005,7/21/22,
8005,7/22/22,37
8005,7/23/22,
8005,7/24/22,
8005,7/25/22,
8005,7/26/22,38
8005,7/27/22,
8005,7/28/22,
8005,7/29/22,33
8005,7/30/22,
8005,7/31/22,
8005,8/1/22,
8005,8/2/22,27
8005,8/3/22,
8005,8/4/22,
8005,8/5/22,25
8005,8/6/22,
8005,8/7/22,
8005,8/8/22,
8005,8/9/22,28
8005,8/10/22,
8005,8/11/22,
8005,8/12/22,32
8005,8/13/22,
8005,8/14/22,
8005,8/15/22,
8005,8/16/22,27
8005,8/17/22,
8005,8/18/22,
8005,8/19/22,25
8005,8/20/22,
8005,8/21/22,
8005,8/22/22,
8005,8/23/22,18
8005,8/24/22,
8005,8/25/22,
8005,8/26/22,22
8005,8/27/22,
8005,8/28/22,
8005,8/29/22,
8005,8/30/22,25
8005,8/31/22,
8005,9/1/22,
8005,9/2/22,22
8005,9/3/22,
8005,9/4/22,
8005,9/5/22,
8005,9/6/22,21
8005,9/7/22,
8005,9/8/22,
8005,9/9/22,15
8005,9/10/22,
8005,9/11/22,
8005,9/12/22,
8005,9/13/22,14
8005,9/14/22,
8005,9/15/22,
8005,9/16/22,16
8005,9/17/22,
8005,9/18/22,
8005,9/19/22,
8005,9/20/22,17
8005,9/21/22,
8005,9/22/22,
8005,9/23/22,22
8005,9/24/22,
8005,9/25/22,
8005,9/26/22,
8005,9/27/22,21
8005,9/28/22,
8005,9/29/22,
8005,9/30/22,14
8005,10/1/22,
8005,10/2/22,
8005,10/3/22,
8005,10/4/22,22
8005,10/5/22,
8005,10/6/22,
8005,10/7/22,13
8005,10/8/22,
8005,10/9/22,
8005,10/10/22,
8005,10/11/22,17
8005,10/12/22,
8005,10/13/22,
8005,10/14/22,18
8005,10/15/22,
8005,10/16/22,
8005,10/17/22,
8005,10/18/22,17
8005,10/19/22,
8005,10/20/22,
8005,10/21/22,17
8005,10/22/22,
8005,10/23/22,
8005,10/24/22,
8005,10/25/22,18
8005,10/26/22,
8005,10/27/22,
8005,10/28/22,18
8005,10/29/22,
8005,10/30/22,
8005,10/31/22,
8005,11/1/22,15
8005,11/2/22,
8005,11/3/22,
8005,11/4/22,28
8005,11/5/22,
8005,11/6/22,
8005,11/7/22,
8005,11/8/22,32
8005,11/9/22,
8005,11/10/22,
8005,11/11/22,30
8005,11/12/22,
8005,11/13/22,
8005,11/14/22,
8005,11/15/22,37
8005,11/16/22,
8005,11/17/22,
8005,11/18/22,33
8005,11/19/22,
8005,11/20/22,
8005,11/21/22,
8005,11/22/22,34
8005,11/23/22,
8005,11/24/22,
8005,11/25/22,39
8005,11/26/22,
8005,11/27/22,
8005,11/28/22,
8005,11/29/22,55
8005,11/30/22,
8005,12/1/22,
8005,12/2/22,39
8005,12/3/22,
8005,12/4/22,
8005,12/5/22,
8005,12/6/22,46
8005,12/7/22,
8005,12/8/22,
8005,12/9/22,45
8005,12/10/22,
8005,12/11/22,
8005,12/12/22,
8005,12/13/22,52
8005,12/14/22,
8005,12/15/22,
8005,12/16/22,47
8005,12/17/22,
8005,12/18/22,
8005,12/19/22,
8005,12/20/22,49
8005,12/21/22,
8005,12/22/22,
8005,12/23/22,37
8005,12/24/22,
8005,12/25/22,
8005,12/26/22,
8005,12/27/22,37
8005,12/28/22,
8005,12/29/22,
8005,12/30/22,33
8005,12/31/22,
8005,1/1/23,
8005,1/2/23,
8005,1/3/23,28
8005,1/4/23,
8005,1/5/23,
8005,1/6/23,34
8005,1/7/23,
8005,1/8/23,
8005,1/9/23,
8005,1/10/23,27
8005,1/11/23,
8005,1/12/23,
8005,1/13/23,20
8005,1/14/23,
8005,1/15/23,
8005,1/16/23,
8005,1/17/23,16
8005,1/18/23,
8005,1/19/23,
8005,1/20/23,15
8005,1/21/23,
8005,1/22/23,
8005,1/23/23,
8005,1/24/23,16
8005,1/25/23,
8005,1/26/23,
8005,1/27/23,16
8005,1/28/23,
8005,1/29/23,
8005,1/30/23,
8005,1/31/23,21
8005,2/1/23,
8005,2/2/23,
8005,2/3/23,21
8005,2/4/23,
8005,2/5/23,
8005,2/6/23,
8005,2/7/23,26
8005,2/8/23,
8005,2/9/23,
8005,2/10/23,21
8005,2/11/23,
8005,2/12/23,
8005,2/13/23,
8005,2/14/23,21
8005,2/15/23,
8005,2/16/23,
8005,2/17/23,23
8005,2/18/23,
8005,2/19/23,
8005,2/20/23,
8005,2/21/23,18
8005,2/22/23,
8005,2/23/23,
8005,2/24/23,18
8005,2/25/23,
8005,2/26/23,
8005,2/27/23,
8005,2/28/23,22
8005,3/1/23,
8005,3/2/23,
8005,3/3/23,21
8005,3/4/23,
8005,3/5/23,
8005,3/6/23,
8005,3/7/23,20
8005,3/8/23,
8005,3/9/23,
8005,3/10/23,17
8005,3/11/23,
8005,3/12/23,
8005,3/13/23,
8005,3/14/23,15
8005,3/15/23,
8005,3/16/23,
8005,3/17/23,22
8005,3/18/23,
8005,3/19/23,
8005,3/20/23,
8005,3/21/23,21
8005,3/22/23,
8005,3/23/23,
8005,3/24/23,25
8005,3/25/23,
8005,3/26/23,
8005,3/27/23,
8005,3/28/23,23
8005,3/29/23,
8005,3/30/23,
8005,3/31/23,26
8005,4/1/23,
8005,4/2/23,
8005,4/3/23,
8005,4/4/23,20
8005,4/5/23,
8005,4/6/23,
8005,4/7/23,17
8005,4/8/23,
8005,4/9/23,
8005,4/10/23,
8005,4/11/23,15
8005,4/12/23,
8005,4/13/23,
8005,4/14/23,15
8005,4/15/23,
8005,4/16/23,
8005,4/17/23,
8005,4/18/23,11
8005,4/19/23,
8005,4/20/23,
8005,4/21/23,6
8005,4/22/23,
8005,4/23/23,
8005,4/24/23,
8097,7/19/20,0
8097,7/20/20,0
8097,7/21/20,0
8097,7/22/20,0
8097,7/23/20,0
8097,7/24/20,0
8097,7/25/20,0
8097,7/26/20,0
8097,7/27/20,0
8097,7/28/20,0
8097,7/29/20,0
8097,7/30/20,0
8097,7/31/20,0
8097,8/1/20,0
8097,8/2/20,0
8097,8/3/20,0
8097,8/4/20,0
8097,8/5/20,0
8097,8/6/20,0
8097,8/7/20,0
8097,8/8/20,0
8097,8/9/20,0
8097,8/10/20,0
8097,8/11/20,0
8097,8/12/20,0
8097,8/13/20,0
8097,8/14/20,0
8097,8/15/20,0
8097,8/16/20,0
8097,8/17/20,0
8097,8/18/20,0
8097,8/19/20,0
8097,8/20/20,0
8097,8/21/20,0
8097,8/22/20,0
8097,8/23/20,0
8097,8/24/20,0
8097,8/25/20,0
8097,8/26/20,0
8097,8/27/20,0
8097,8/28/20,0
8097,8/29/20,0
8097,8/30/20,0
8097,8/31/20,0
8097,9/1/20,0
8097,9/2/20,0
8097,9/3/20,0
8097,9/4/20,0
8097,9/5/20,0
8097,9/6/20,0
8097,9/7/20,0
8097,9/8/20,0
8097,9/9/20,0
8097,9/10/20,0
8097,9/11/20,0
8097,9/12/20,0
8097,9/13/20,0
8097,9/14/20,0
8097,9/15/20,0
8097,9/16/20,0
8097,9/17/20,0
8097,9/18/20,0
8097,9/19/20,0
8097,9/20/20,0
8097,9/21/20,0
8097,9/22/20,1
8097,9/23/20,1
8097,9/24/20,1
8097,9/25/20,0
8097,9/26/20,0
8097,9/27/20,0
8097,9/28/20,0
8097,9/29/20,0
8097,9/30/20,0
8097,10/1/20,0
8097,10/2/20,0
8097,10/3/20,0
8097,10/4/20,0
8097,10/5/20,0
8097,10/6/20,0
8097,10/7/20,0
8097,10/8/20,0
8097,10/9/20,0
8097,10/10/20,0
8097,10/11/20,0
8097,10/12/20,0
8097,10/13/20,0
8097,10/14/20,0
8097,10/15/20,0
8097,10/16/20,0
8097,10/17/20,0
8097,10/18/20,0
8097,10/19/20,0
8097,10/20/20,0
8097,10/21/20,0
8097,10/22/20,0
8097,10/23/20,0
8097,10/24/20,0
8097,10/25/20,0
8097,10/26/20,0
8097,10/27/20,0
8097,10/28/20,0
8097,10/29/20,0
8097,10/30/20,0
8097,10/31/20,0
8097,11/1/20,0
8097,11/2/20,0
8097,11/3/20,0
8097,11/4/20,0
8097,11/5/20,0
8097,11/6/20,0
8097,11/7/20,0
8097,11/8/20,0
8097,11/9/20,0
8097,11/10/20,0
8097,11/11/20,0
8097,11/12/20,0
8097,11/13/20,0
8097,11/14/20,0
8097,11/15/20,0
8097,11/16/20,0
8097,11/17/20,0
8097,11/18/20,0
8097,11/19/20,0
8097,11/20/20,0
8097,11/21/20,0
8097,11/22/20,0
8097,11/23/20,0
8097,11/24/20,0
8097,11/25/20,0
8097,11/26/20,0
8097,11/27/20,1
8097,11/28/20,1
8097,11/29/20,2
8097,11/30/20,1
8097,12/1/20,1
8097,12/2/20,1
8097,12/3/20,0
8097,12/4/20,0
8097,12/5/20,0
8097,12/6/20,0
8097,12/7/20,0
8097,12/8/20,3
8097,12/9/20,2
8097,12/10/20,2
8097,12/11/20,0
8097,12/12/20,0
8097,12/13/20,0
8097,12/14/20,0
8097,12/15/20,0
8097,12/16/20,1
8097,12/17/20,1
8097,12/18/20,0
8097,12/19/20,0
8097,12/20/20,0
8097,12/21/20,0
8097,12/22/20,0
8097,12/23/20,1
8097,12/24/20,1
8097,12/25/20,1
8097,12/26/20,1
8097,12/27/20,0
8097,12/28/20,1
8097,12/29/20,1
8097,12/30/20,1
8097,12/31/20,1
8097,1/1/21,1
8097,1/2/21,1
8097,1/3/21,1
8097,1/4/21,1
8097,1/5/21,1
8097,1/6/21,0
8097,1/7/21,0
8097,1/8/21,0
8097,1/9/21,0
8097,1/10/21,1
8097,1/11/21,2
8097,1/12/21,1
8097,1/13/21,1
8097,1/14/21,1
8097,1/15/21,1
8097,1/16/21,1
8097,1/17/21,1
8097,1/18/21,1
8097,1/19/21,1
8097,1/20/21,1
8097,1/21/21,1
8097,1/22/21,1
8097,1/23/21,2
8097,1/24/21,2
8097,1/25/21,2
8097,1/26/21,2
8097,1/27/21,5
8097,1/28/21,4
8097,1/29/21,4
8097,1/30/21,4
8097,1/31/21,4
8097,2/1/21,1
8097,2/2/21,0
8097,2/3/21,0
8097,2/4/21,0
8097,2/5/21,0
8097,2/6/21,1
8097,2/7/21,0
8097,2/8/21,0
8097,2/9/21,0
8097,2/10/21,0
8097,2/11/21,1
8097,2/12/21,0
8097,2/13/21,1
8097,2/14/21,1
8097,2/15/21,1
8097,2/16/21,0
8097,2/17/21,1
8097,2/18/21,1
8097,2/19/21,1
8097,2/20/21,0
8097,2/21/21,0
8097,2/22/21,0
8097,2/23/21,0
8097,2/24/21,0
8097,2/25/21,0
8097,2/26/21,0
8097,2/27/21,0
8097,2/28/21,0
8097,3/1/21,1
8097,3/2/21,1
8097,3/3/21,0
8097,3/4/21,0
8097,3/5/21,0
8097,3/6/21,0
8097,3/7/21,0
8097,3/8/21,0
8097,3/9/21,0
8097,3/10/21,0
8097,3/11/21,0
8097,3/12/21,0
8097,3/13/21,0
8097,3/14/21,0
8097,3/15/21,0
8097,3/16/21,0
8097,3/17/21,0
8097,3/18/21,0
8097,3/19/21,0
8097,3/20/21,0
8097,3/21/21,0
8097,3/22/21,0
8097,3/23/21,0
8097,3/24/21,0
8097,3/25/21,0
8097,3/26/21,0
8097,3/27/21,0
8097,3/28/21,0
8097,3/29/21,0
8097,3/30/21,0
8097,3/31/21,0
8097,4/1/21,0
8097,4/2/21,0
8097,4/3/21,0
8097,4/4/21,0
8097,4/5/21,0
8097,4/6/21,0
8097,4/7/21,0
8097,4/8/21,0
8097,4/9/21,2
8097,4/10/21,2
8097,4/11/21,2
8097,4/12/21,0
8097,4/13/21,0
8097,4/14/21,0
8097,4/15/21,0
8097,4/16/21,0
8097,4/17/21,0
8097,4/18/21,0
8097,4/19/21,0
8097,4/20/21,0
8097,4/21/21,0
8097,4/22/21,0
8097,4/23/21,0
8097,4/24/21,0
8097,4/25/21,0
8097,4/26/21,0
8097,4/27/21,0
8097,4/28/21,0
8097,4/29/21,0
8097,4/30/21,0
8097,5/1/21,0
8097,5/2/21,0
8097,5/3/21,0
8097,5/4/21,0
8097,5/5/21,0
8097,5/6/21,0
8097,5/7/21,0
8097,5/8/21,0
8097,5/9/21,0
8097,5/10/21,0
8097,5/11/21,0
8097,5/12/21,0
8097,5/13/21,0
8097,5/14/21,0
8097,5/15/21,0
8097,5/16/21,0
8097,5/17/21,0
8097,5/18/21,0
8097,5/19/21,0
8097,5/20/21,0
8097,5/21/21,0
8097,5/22/21,0
8097,5/23/21,0
8097,5/24/21,0
8097,5/25/21,0
8097,5/26/21,0
8097,5/27/21,0
8097,5/28/21,0
8097,5/29/21,0
8097,5/30/21,0
8097,5/31/21,0
8097,6/1/21,0
8097,6/2/21,0
8097,6/3/21,0
8097,6/4/21,0
8097,6/5/21,0
8097,6/6/21,0
8097,6/7/21,0
8097,6/8/21,0
8097,6/9/21,0
8097,6/10/21,0
8097,6/11/21,0
8097,6/12/21,0
8097,6/13/21,0
8097,6/14/21,0
8097,6/15/21,0
8097,6/16/21,0
8097,6/17/21,0
8097,6/18/21,0
8097,6/19/21,0
8097,6/20/21,0
8097,6/21/21,0
8097,6/22/21,0
8097,6/23/21,0
8097,6/24/21,0
8097,6/25/21,0
8097,6/26/21,0
8097,6/27/21,0
8097,6/28/21,0
8097,6/29/21,0
8097,6/30/21,0
8097,7/1/21,0
8097,7/2/21,0
8097,7/3/21,0
8097,7/4/21,0
8097,7/5/21,0
8097,7/6/21,0
8097,7/7/21,0
8097,7/8/21,0
8097,7/9/21,0
8097,7/10/21,0
8097,7/11/21,0
8097,7/12/21,0
8097,7/13/21,0
8097,7/14/21,0
8097,7/15/21,0
8097,7/16/21,0
8097,7/17/21,0
8097,7/18/21,0
8097,7/19/21,0
8097,7/20/21,0
8097,7/21/21,1
8097,7/22/21,1
8097,7/23/21,1
8097,7/24/21,0
8097,7/25/21,0
8097,7/26/21,0
8097,7/27/21,0
8097,7/28/21,0
8097,7/29/21,0
8097,7/30/21,0
8097,7/31/21,0
8097,8/1/21,0
8097,8/2/21,3
8097,8/3/21,2
8097,8/4/21,2
8097,8/5/21,2
8097,8/6/21,2
8097,8/7/21,2
8097,8/8/21,2
8097,8/9/21,1
8097,8/10/21,1
8097,8/11/21,1
8097,8/12/21,1
8097,8/13/21,1
8097,8/14/21,0
8097,8/15/21,0
8097,8/16/21,0
8097,8/17/21,0
8097,8/18/21,0
8097,8/19/21,0
8097,8/20/21,0
8097,8/21/21,0
8097,8/22/21,0
8097,8/23/21,0
8097,8/24/21,0
8097,8/25/21,0
8097,8/26/21,0
8097,8/27/21,0
8097,8/28/21,0
8097,8/29/21,0
8097,8/30/21,1
8097,8/31/21,0
8097,9/1/21,0
8097,9/2/21,1
8097,9/3/21,1
8097,9/4/21,1
8097,9/5/21,1
8097,9/6/21,1
8097,9/7/21,1
8097,9/8/21,1
8097,9/9/21,2
8097,9/10/21,2
8097,9/11/21,2
8097,9/12/21,2
8097,9/13/21,2
8097,9/14/21,2
8097,9/15/21,1
8097,9/16/21,1
8097,9/17/21,1
8097,9/18/21,1
8097,9/19/21,1
8097,9/20/21,1
8097,9/21/21,1
8097,9/22/21,1
8097,9/23/21,1
8097,9/24/21,1
8097,9/25/21,1
8097,9/26/21,1
8097,9/27/21,1
8097,9/28/21,0
8097,9/29/21,0
8097,9/30/21,0
8097,10/1/21,0
8097,10/2/21,0
8097,10/3/21,1
8097,10/4/21,0
8097,10/5/21,0
8097,10/6/21,0
8097,10/7/21,1
8097,10/8/21,1
8097,10/9/21,1
8097,10/10/21,2
8097,10/11/21,2
8097,10/12/21,2
8097,10/13/21,0
8097,10/14/21,0
8097,10/15/21,1
8097,10/16/21,1
8097,10/17/21,1
8097,10/18/21,1
8097,10/19/21,0
8097,10/20/21,0
8097,10/21/21,0
8097,10/22/21,0
8097,10/23/21,0
8097,10/24/21,0
8097,10/25/21,0
8097,10/26/21,0
8097,10/27/21,0
8097,10/28/21,1
8097,10/29/21,1
8097,10/30/21,1
8097,10/31/21,1
8097,11/1/21,1
8097,11/2/21,1
8097,11/3/21,1
8097,11/4/21,0
8097,11/5/21,0
8097,11/6/21,0
8097,11/7/21,0
8097,11/8/21,0
8097,11/9/21,0
8097,11/10/21,0
8097,11/11/21,0
8097,11/12/21,0
8097,11/13/21,0
8097,11/14/21,0
8097,11/15/21,0
8097,11/16/21,1
8097,11/17/21,1
8097,11/18/21,1
8097,11/19/21,1
8097,11/20/21,1
8097,11/21/21,1
8097,11/22/21,1
8097,11/23/21,1
8097,11/24/21,1
8097,11/25/21,2
8097,11/26/21,2
8097,11/27/21,2
8097,11/28/21,1
8097,11/29/21,1
8097,11/30/21,2
8097,12/1/21,2
8097,12/2/21,2
8097,12/3/21,2
8097,12/4/21,2
8097,12/5/21,2
8097,12/6/21,1
8097,12/7/21,1
8097,12/8/21,1
8097,12/9/21,1
8097,12/10/21,1
8097,12/11/21,0
8097,12/12/21,0
8097,12/13/21,0
8097,12/14/21,0
8097,12/15/21,0
8097,12/16/21,0
8097,12/17/21,0
8097,12/18/21,0
8097,12/19/21,0
8097,12/20/21,0
8097,12/21/21,0
8097,12/22/21,0
8097,12/23/21,0
8097,12/24/21,0
8097,12/25/21,0
8097,12/26/21,0
8097,12/27/21,0
8097,12/28/21,0
8097,12/29/21,0
8097,12/30/21,0
8097,12/31/21,0
8097,1/1/22,0
8097,1/2/22,0
8097,1/3/22,0
8097,1/4/22,0
8097,1/5/22,0
8097,1/6/22,1
8097,1/7/22,1
8097,1/8/22,1
8097,1/9/22,1
8097,1/10/22,0
8097,1/11/22,0
8097,1/12/22,0
8097,1/13/22,0
8097,1/14/22,0
8097,1/15/22,0
8097,1/16/22,0
8097,1/17/22,0
8097,1/18/22,1
8097,1/19/22,1
8097,1/20/22,1
8097,1/21/22,1
8097,1/22/22,1
8097,1/23/22,1
8097,1/24/22,1
8097,1/25/22,1
8097,1/26/22,1
8097,1/27/22,1
8097,1/28/22,1
8097,1/29/22,1
8097,1/30/22,1
8097,1/31/22,1
8097,2/1/22,1
8097,2/2/22,1
8097,2/3/22,1
8097,2/4/22,1
8097,2/5/22,1
8097,2/6/22,1
8097,2/7/22,1
8097,2/8/22,0
8097,2/9/22,1
8097,2/10/22,1
8097,2/11/22,1
8097,2/12/22,2
8097,2/13/22,0
8097,2/14/22,0
